gene_id,gene_name,tpm
AT4G33355,LTP11,0.2
AT4G33360,FLDH,19
AT4G33370,RH43,0.7
AT4G33380,AT4G33380,23
AT4G33390,WEL1,
AT4G33400,AT4G33400,3
AT4G33410,SPPL1,8
AT4G33420,AT4G33420,2
AT4G33430,BAK1,21
AT4G33440,AT4G33440,4
AT4G33450,ATMYB69,1
AT4G33460,ABCI10,8
AT4G33465,SCRL22,
AT4G33467,AT4G33467,5
AT4G33470,HDA14,7
AT4G33480,AT4G33480,24
AT4G33490,AT4G33490,7
AT4G33495,RPD1,4
AT4G33500,AT4G33500,10
AT4G33510,DHS2,80
AT4G33520,PAA1,8
AT4G33530,POT13,13
AT4G33540,AT4G33540,29
AT4G33550,AT4G33550,6
AT4G33560,AT4G33560,30
AT4G33565,AT4G33565,10
AT4G33580,ATBCA5,24
AT4G33585,AT4G33585,0.1
AT4G33600,AT4G33600,9
AT4G33610,AT4G33610,2
AT4G33620,ULP2A,4
AT4G33625,AT4G33625,16
AT4G33630,EX1,18
AT4G33640,AT4G33640,29
AT4G33650,DRP3A,12
AT4G33660,AT4G33660,6
AT4G33666,AT4G33666,8
AT4G33670,LGALDH,64
AT4G33680,DAP,30
AT4G33690,AT4G33690,19
AT4G33700,CBSDUF6,49
AT4G33740,AT4G33740,32
AT4G33760,AT4G33760,7
AT4G33770,ITPK2,2
AT4G33780,AT4G33780,36
AT4G33790,FAR3,1
AT4G33800,AT4G33800,2
AT4G33810,XYN5,0.3
AT4G33820,AT4G33820,44
AT4G33830,AT4G33830,
AT4G33840,AT4G33840,
AT4G33860,AT4G33860,0.1
AT4G33865,RPS29C,153
AT4G33870,PER48,0.1
AT4G33885,AT4G33885,0.2
AT4G33890,AT4G33890,28
AT4G33905,AT4G33905,3
AT4G33910,P4H9,31
AT4G33920,AT4G33920,31
AT4G33925,AT4G33925,3
AT4G33930,AT4G33930,0.5
AT4G33940,AT4G33940,47
AT4G33945,AT4G33945,12
AT4G33950,SRK2E,12
AT4G33960,AT4G33960,10
AT4G33970,PEX4,0.8
AT4G33980,AT4G33980,45
AT4G33985,AT4G33985,20
AT4G33990,EMB2758,2
AT4G34000,ABF3,3
AT4G34020,DJ1C,18
AT4G34030,MCCB,38
AT4G34040,MBR2,20
AT4G34050,CCoAOMT1,139
AT4G34060,DML3,0.8
AT4G34070,AT4G34070,21
AT4G34071,AT4G34071,0.2
AT4G34090,AT4G34090,8
AT4G34100,SUD1,44
AT4G34110,PAB2,202
AT4G34120,CBSX2,47
AT4G34131,UGT73B3,2
AT4G34135,UGT73B2,5
AT4G34138,UGT73B1,9
AT4G34139,AT4G34139,
AT4G34140,AT4G34140,11
AT4G34150,AT4G34150,92
AT4G34160,CYCD3-1,2
AT4G34170,AT4G34170,
AT4G34180,CYCLASE1,217
AT4G34190,SEP1,35
AT4G34200,PGDH1,37
AT4G34210,ASK11,0.2
AT4G34215,AT4G34215,25
AT4G34220,AT4G34220,2
AT4G34230,CAD5,79
AT4G34240,ALDH3I1,9
AT4G34250,KCS16,14
AT4G34260,FUC95A,17
AT4G34265,AT4G34265,20
AT4G34270,TIP41L,29
AT4G34280,AT4G34280,9
AT4G34290,AT4G34290,16
AT4G34300,AT4G34300,
AT4G34310,AT4G34310,7
AT4G34320,AT4G34320,17
AT4G34330,AT4G34330,
AT4G34332,AT4G34332,
AT4G34340,TAF8,3
AT4G34350,ISPH,129
AT4G34360,AT4G34360,1
AT4G34370,ARI1,24
AT4G34380,AT4G34380,
AT4G34390,XLG2,11
AT4G34400,AT4G34400,0.5
AT4G34410,ERF109,2
AT4G34412,AT4G34412,11
AT4G34419,AT4G34419,2
AT4G34420,AT4G34420,3
AT4G34430,CHB3,15
AT4G34440,PERK5,
AT4G34450,AT4G34450,64
AT4G34460,GB1,41
AT4G34470,ASK12,0.1
AT4G34480,AT4G34480,56
AT4G34490,ATCAP1,33
AT4G34500,AT4G34500,12
AT4G34510,KCS17,2
AT4G34520,FAE1,140
AT4G34540,PLR3,9
AT4G34550,AT4G34550,0.2
AT4G34555,RPS25D,36
AT4G34560,AT4G34560,5
AT4G34570,THY-2,4
AT4G34580,SFH1,0.2
AT4G34590,BZIP11,41
AT4G34600,CIF2,3
AT4G34610,BLH6,10
AT4G34620,RPS16-1,308
AT4G34630,AT4G34630,50
AT4G34640,SQS1,18
AT4G34650,SQS2,
AT4G34660,SH3P2,18
AT4G34670,RPS3AB,193
AT4G34680,GATA3,12
AT4G34690,AT4G34690,
AT4G34700,CIB22,82
AT4G34710,ADC2,61
AT4G34720,VHA-c3,109
AT4G34730,AT4G34730,5
AT4G34740,ASE2,10
AT4G34750,AT4G34750,5
AT4G34760,SAUR50,7
AT4G34770,AT4G34770,0.1
AT4G34780,AT4G34780,
AT4G34790,AT4G34790,0.2
AT4G34800,AT4G34800,0.6
AT4G34810,AT4G34810,0.3
AT4G34830,MRL1,6
AT4G34840,MTN2,2
AT4G34850,PKSB,0.2
AT4G34860,INVB,14
AT4G34870,CYP18-4,279
AT4G34880,AT4G34880,
AT4G34881,AT4G34881,0.7
AT4G34890,XDH1,49
AT4G34900,XDH2,0.1
AT4G34910,RH16,8
AT4G34920,AT4G34920,57
AT4G34930,AT4G34930,1
AT4G34940,ARO1,0.1
AT4G34950,AT4G34950,49
AT4G34960,CYP21-1,7
AT4G34970,ADF9,5
AT4G34980,SBT1.6,6
AT4G34990,MYB32,7
AT4G35000,APX3,70
AT4G35010,BGAL11,0.1
AT4G35020,ARAC3,12
AT4G35030,AT4G35030,3
AT4G35040,BZIP19,10
AT4G35050,MSI3,6
AT4G35060,HIPP25,13
AT4G35070,AT4G35070,15
AT4G35080,AT4G35080,10
AT4G35090,CAT2,115
AT4G35100,PIP2-7,31
AT4G35110,AT4G35110,13
AT4G35120,AT4G35120,0.1
AT4G35130,PCMP-H27,0.8
AT4G35140,AT4G35140,11
AT4G35150,AT4G35150,26
AT4G35160,ASMT,43
AT4G35165,AT4G35165,0.3
AT4G35170,AT4G35170,1
AT4G35180,LHT7,1
AT4G35190,LOG5,0.2
AT4G35200,AT4G35200,
AT4G35220,CYCLASE2,24
AT4G35230,BSK1,27
AT4G35240,AT4G35240,30
AT4G35250,AT4G35250,11
AT4G35260,IDH1,34
AT4G35270,NLP2,1
AT4G35290,GLR3.2,2
AT4G35295,AT4G35295,0.9
AT4G35300,TMT2,20
AT4G35310,CPK5,30
AT4G35320,AT4G35320,13
AT4G35335,AT4G35335,16
AT4G35350,XCP1,0.5
AT4G35360,AT4G35360,27
AT4G35370,AT4G35370,0.1
AT4G35380,BIG4,0.1
AT4G35390,AHL25,8
AT4G35410,AAP19-2,11
AT4G35420,TKPR1,7
AT4G35440,CLC-E,5
AT4G35450,AKR2,128
AT4G35460,NTR1,10
AT4G35470,PIRL4,10
AT4G35480,ATL45,12
AT4G35490,MRPL11,47
AT4G35500,AT4G35500,12
AT4G35510,AT4G35510,12
AT4G35520,MLH3,0.1
AT4G35530,AT4G35530,8
AT4G35540,PTF2,5
AT4G35550,WOX13,8
AT4G35560,AT4G35560,10
AT4G35570,HMGB5,76
AT4G35580,NTL9,34
AT4G35590,RKD5,3
AT4G35600,CONNEXIN 32,4
AT4G35610,AT4G35610,
AT4G35620,CYCB2-2,0.6
AT4G35630,PSAT1,36
AT4G35640,SAT4,2
AT4G35650,IDH3,0.8
AT4G35655,AT4G35655,0.1
AT4G35680,AT4G35680,0.2
AT4G35685,AT4G35685,0.9
AT4G35690,AT4G35690,0.4
AT4G35700,AT4G35700,
AT4G35710,AT4G35710,
AT4G35720,AT4G35720,0.9
AT4G35725,AT4G35725,10
AT4G35730,AT4G35730,7
AT4G35733,AT4G35733,
AT4G35740,RECQL3,6
AT4G35750,AT4G35750,200
AT4G35760,AT4G35760,17
AT4G35770,STR15,27
AT4G35780,STY17,13
AT4G35783,RTFL6,5
AT4G35785,AT4G35785,27
AT4G35790,PLDDELTA,48
AT4G35800,NRPB1,18
AT4G35820,P4H11,
AT4G35830,ACO1,155
AT4G35840,AT4G35840,47
AT4G35850,AT4G35850,27
AT4G35860,RABB1B,69
AT4G35870,GFS10,4
AT4G35880,AT4G35880,7
AT4G35890,LARP1C,24
AT4G35900,FD,0.2
AT4G35905,AT4G35905,12
AT4G35910,CTU2,7
AT4G35920,MCA1,14
AT4G35930,AT4G35930,1
AT4G35940,AT4G35940,7
AT4G35950,ARAC6,15
AT4G35970,APX5,0.3
AT4G35980,AT4G35980,22
AT4G35985,P85,2
AT4G35987,AT4G35987,3
AT4G36000,AT4G36000,0.3
AT4G36010,AT4G36010,18
AT4G36020,CSP1,16
AT4G36040,ATJ11,73
AT4G36050,APE2,2
AT4G36052,AT4G36052,
AT4G36060,bHLH11,0.4
AT4G36070,CPK18,0.2
AT4G36080,AT4G36080,4
AT4G36090,AT4G36090,3
AT4G36105,AT4G36105,0.1
AT4G36110,AT4G36110,0.3
AT4G36120,FPP5,3
AT4G36130,RPL8C,60
AT4G36140,AT4G36140,3
AT4G36150,AT4G36150,1
AT4G36160,ANAC076,0.1
AT4G36180,AT4G36180,3
AT4G36190,AT4G36190,25
AT4G36195,AT4G36195,117
AT4G36197,AT4G36197,0.5
AT4G36210,AT4G36210,91
AT4G36220,CYP84A1,75
AT4G36230,AT4G36230,0.1
AT4G36240,GATA7,0.6
AT4G36250,ALDH3F1,13
AT4G36260,SRS2,2
AT4G36270,AT4G36270,3
AT4G36280,MORC2,10
AT4G36290,MORC1,10
AT4G36350,PAP25,0.1
AT4G36360,BGAL3,208
AT4G36370,AT4G36370,
AT4G36380,CYP90C1,20
AT4G36390,AT4G36390,16
AT4G36400,D2HGDH,23
AT4G36410,UBC17,5
AT4G36420,AT4G36420,23
AT4G36430,PER49,3
AT4G36440,AT4G36440,21
AT4G36450,MPK14,6
AT4G36470,AT4G36470,4
AT4G36480,LCB1,9
AT4G36490,SFH12,0.1
AT4G36500,AT4G36500,28
AT4G36510,AT4G36510,0.1
AT4G36515,AT4G36515,18
AT4G36520,AT4G36520,6
AT4G36530,AT4G36530,43
AT4G36540,BEE2,3
AT4G36550,PUB5,5
AT4G36570,ATRL3,3
AT4G36580,AT4G36580,2
AT4G36590,AT4G36590,0.3
AT4G36600,AT4G36600,29
AT4G36610,AT4G36610,23
AT4G36620,GATA19,3
AT4G36630,EMB2754,13
AT4G36640,AT4G36640,13
AT4G36648,AT4G36648,87
AT4G36650,PBRP1,11
AT4G36660,AT4G36660,11
AT4G36670,PLT6,15
AT4G36680,AT4G36680,6
AT4G36690,U2AF65A,103
AT4G36700,AT4G36700,885
AT4G36710,SCL15,5
AT4G36720,HVA22K,21
AT4G36730,GBF1,35
AT4G36740,HB-5,2
AT4G36750,AT4G36750,20
AT4G36760,ATAPP1,56
AT4G36770,UGT72C1,0.5
AT4G36780,BEH2,33
AT4G36790,AT4G36790,24
AT4G36791,AT4G36791,0.9
AT4G36795,AT4G36795,0.2
AT4G36800,RCE1,96
AT4G36808,AT4G36808,0.1
AT4G36810,GGPPS1,
AT4G36820,AT4G36820,3
AT4G36830,HOS3-1,2
AT4G36840,AT4G36840,10
AT4G36850,AT4G36850,66
AT4G36860,AT4G36860,18
AT4G36870,BLH2,11
AT4G36880,CP1,1
AT4G36890,IRX14,7
AT4G36900,RAP2-10,45
AT4G36910,CBSX1,79
AT4G36920,AP2,18
AT4G36925,AT4G36925,0.1
AT4G36930,SPT,36
AT4G36940,NAPRT1,9
AT4G36945,AT4G36945,15
AT4G36950,MAPKKK21,18
AT4G36960,AT4G36960,28
AT4G36970,AT4G36970,11
AT4G36980,AT4G36980,75
AT4G36990,HSFB1,36
AT4G37000,RCCR,31
AT4G37010,CEN2,6
AT4G37020,AT4G37020,9
AT4G37022,AT4G37022,8
AT4G37030,AT4G37030,1
AT4G37040,MAP1D,17
AT4G37050,PLP3,122
AT4G37070,PLP1,2
AT4G37080,AT4G37080,9
AT4G37090,AT4G37090,19
AT4G37095,AT4G37095,7
AT4G37100,AT4G37100,4
AT4G37110,AT4G37110,0.8
AT4G37120,SMP2,52
AT4G37130,NUP58,7
AT4G37140,MES20,3
AT4G37150,MES9,28
AT4G37160,sks15,0.2
AT4G37170,PCMP-H5,2
AT4G37175,AT4G37175,1
AT4G37180,HHO5,31
AT4G37190,AT4G37190,6
AT4G37200,HCF164,40
AT4G37210,AT4G37210,17
AT4G37220,AT4G37220,0.2
AT4G37225,AT4G37225,0.1
AT4G37230,AT4G37230,
AT4G37235,AT4G37235,0.3
AT4G37240,AT4G37240,21
AT4G37250,AT4G37250,6
AT4G37260,MYB73,78
AT4G37270,HMA1,17
AT4G37280,MRG1,27
AT4G37290,PIP2,0.4
AT4G37295,AT4G37295,2
AT4G37300,MEE59,91
AT4G37310,CYP81H1,37
AT4G37320,CYP81D5,8
AT4G37330,CYP81D4,9
AT4G37340,CYP81D3,0.1
AT4G37360,CYP81D2,9
AT4G37370,CYP81D8,32
AT4G37380,ELI1,3
AT4G37390,YDK1,53
AT4G37400,CYP81F3,0.1
AT4G37420,AT4G37420,3
AT4G37435,AT4G37435,0.1
AT4G37440,AT4G37440,42
AT4G37445,AT4G37445,0.4
AT4G37450,AGP18,12
AT4G37460,SRFR1,25
AT4G37470,KAI2,43
AT4G37480,AT4G37480,11
AT4G37483,AT4G37483,13
AT4G37490,CYCB1-1,0.8
AT4G37500,AT4G37500,0.9
AT4G37510,RNC1,16
AT4G37520,PER50,156
AT4G37530,PER51,42
AT4G37540,LBD39,4
AT4G37550,AT4G37550,26
AT4G37553,AT4G37553,
AT4G37560,AT4G37560,15
AT4G37580,HLS1,0.7
AT4G37590,NPY5,18
AT4G37608,AT4G37608,4
AT4G37610,BT5,20
AT4G37630,CYCD5-1,0.7
AT4G37640,ACA2,6
AT4G37650,SHR,2
AT4G37660,AT4G37660,5
AT4G37670,NAGS2,2
AT4G37680,HHP4,10
AT4G37682,AT4G37682,0.3
AT4G37685,AT4G37685,1
AT4G37690,GT6,19
AT4G37700,AT4G37700,0.1
AT4G37710,VQ29,
AT4G37720,PSK4,
AT4G37730,AtbZIP7,0.3
AT4G37740,GRF2,3
AT4G37750,ANT,0.9
AT4G37760,SQE3,49
AT4G37770,ACS8,0.7
AT4G37780,MYB87,
AT4G37790,HAT22,16
AT4G37800,XTH7,7
AT4G37810,EPFL2,0.3
AT4G37820,AT4G37820,20
AT4G37830,AT4G37830,131
AT4G37850,BHLH25,
AT4G37870,PCKA,213
AT4G37880,RMD5,23
AT4G37890,EDA40,0.9
AT4G37900,GRDP2,0.7
AT4G37910,HSP70-9,21
AT4G37920,AT4G37920,8
AT4G37925,NDHM,9
AT4G37930,SHM1,147
AT4G37950,AT4G37950,3
AT4G37970,CAD6,2
AT4G37980,CAD7,40
AT4G37990,CAD8,79
AT4G38000,DOF4.7,4
AT4G38010,PCMP-E45,1
AT4G38020,AT4G38020,6
AT4G38030,AT4G38030,0.1
AT4G38040,AT4G38040,10
AT4G38050,NAT11,2
AT4G38060,AT4G38060,26
AT4G38062,AT4G38062,0.4
AT4G38065,AT4G38065,
AT4G38070,BHLH131,0.3
AT4G38080,AT4G38080,35
AT4G38090,AT4G38090,31
AT4G38092,AT4G38092,0.4
AT4G38100,CURT1D,19
AT4G38120,AT4G38120,4
AT4G38130,HDA19,64
AT4G38140,ATL18,
AT4G38150,AT4G38150,5
AT4G38160,pde191,6
AT4G38170,FRS9,7
AT4G38180,FRS5,2
AT4G38190,CSLD4,
AT4G38200,BIG1,8
AT4G38210,EXPA20,
AT4G38213,AT4G38213,0.3
AT4G38215,AT4G38215,
AT4G38220,AT4G38220,20
AT4G38225,AT4G38225,28
AT4G38230,CPK26,9
AT4G38240,GNTI,25
AT4G38260,AT4G38260,21
AT4G38270,GAUT3,13
AT4G38280,AT4G38280,10
AT4G38290,AT4G38290,0.7
AT4G38300,AT4G38300,2
AT4G38310,AT4G38310,0.1
AT4G38320,HHP5,3
AT4G38330,AT4G38330,1
AT4G38340,NLP3,0.1
AT4G38350,AT4G38350,21
AT4G38360,LAZ1,25
AT4G38370,AT4G38370,16
AT4G38380,DTX45,5
AT4G38390,RHS17,0.2
AT4G38400,EXLA2,5
AT4G38410,AT4G38410,3
AT4G38420,sks9,2
AT4G38430,ROPGEF1,16
AT4G38440,IYO,9
AT4G38460,GGR,68
AT4G38470,STY46,37
AT4G38480,AT4G38480,6
AT4G38490,AT4G38490,27
AT4G38495,AT4G38495,21
AT4G38500,AT4G38500,16
AT4G38510,AT4G38510,46
AT4G38520,AT4G38520,11
AT4G38530,PLC3,0.2
AT4G38540,MO2,7
AT4G38545,AT4G38545,0.6
AT4G38552,AT4G38552,0.5
AT4G38560,AT4G38560,0.4
AT4G38570,PIS2,22
AT4G38580,HIPP26,41
AT4G38590,BGAL14,0.2
AT4G38600,UPL3,30
AT4G38620,MYB4,10
AT4G38630,RPN10,86
AT4G38640,AT4G38640,21
AT4G38650,AT4G38650,0.4
AT4G38660,AT4G38660,3
AT4G38670,AT4G38670,5
AT4G38680,CSP2,80
AT4G38690,AT4G38690,7
AT4G38700,DIR15,0.8
AT4G38710,AT4G38710,29
AT4G38730,AT4G38730,4
AT4G38740,CYP18-3,495
AT4G38760,AT4G38760,7
AT4G38770,PRP4,3
AT4G38780,AT4G38780,2
AT4G38790,AT4G38790,32
AT4G38800,MTN1,73
AT4G38810,AT4G38810,68
AT4G38830,CRK26,
AT4G38840,AT4G38840,7
AT4G38850,SAUR15,0.5
AT4G38860,AT4G38860,5
AT4G38870,AT4G38870,0.2
AT4G38880,ASE3,
AT4G38890,AT4G38890,8
AT4G38900,AT4G38900,9
AT4G38905,AT4G38905,
AT4G38910,BPC5,7
AT4G38920,VHA-c3,59
AT4G38930,AT4G38930,25
AT4G38932,AT4G38932,90
AT4G38940,AT4G38940,11
AT4G38950,KIN7F,1
AT4G38960,AT4G38960,1
AT4G38970,FBA2,132
AT4G38980,AT4G38980,12
AT4G39000,AtGH9B17,0.1
AT4G39010,AtGH9B18,3
AT4G39020,AT4G39020,
AT4G39030,DTX47,1
AT4G39040,AT4G39040,30
AT4G39050,KIN7D,8
AT4G39070,BBX20,0.2
AT4G39080,VHA-A3,67
AT4G39090,RD19A,800
AT4G39100,SHL,36
AT4G39110,AT4G39110,0.3
AT4G39120,IMPL2,3
AT4G39130,AT4G39130,37
AT4G39140,AT4G39140,38
AT4G39150,AT4G39150,37
AT4G39160,AT4G39160,10
AT4G39170,SFH6,16
AT4G39180,SFH2,4
AT4G39190,AT4G39190,0.6
AT4G39200,RPS25E,236
AT4G39210,APL3,14
AT4G39220,RER1A,25
AT4G39230,PCBER1,6
AT4G39235,AT4G39235,6
AT4G39240,AT4G39240,23
AT4G39260,RBG8,466
AT4G39270,AT4G39270,7
AT4G39280,AT4G39280,18
AT4G39290,AT4G39290,
AT4G39300,AT4G39300,8
AT4G39320,AT4G39320,0.3
AT4G39330,CAD9,14
AT4G39340,EC1.4,0.2
AT4G39345,AT4G39345,
AT4G39350,CESA2,38
AT4G39360,AT4G39360,0.2
AT4G39361,AT4G39361,30
AT4G39363,AT4G39363,22
AT4G39364,AT4G39364,19
AT4G39366,AT4G39366,43
AT4G39370,UBP27,4
AT4G39380,AT4G39380,0.4
AT4G39390,ATNST-KT1,13
AT4G39400,BRI1,18
AT4G39403,PLS,0.2
AT4G39404,AT4G39404,0.8
AT4G39410,WRKY13,0.7
AT4G39420,AT4G39420,6
AT4G39460,SAMC1,12
AT4G39470,AT4G39470,5
AT4G39480,CYP96A9,0.2
AT4G39490,CYP96A10,
AT4G39500,CYP96A11,4
AT4G39510,CYP96A12,2
AT4G39520,DRG3,33
AT4G39530,PCMP-E52,0.8
AT4G39540,SK2,21
AT4G39550,AT4G39550,2
AT4G39560,AT4G39560,8
AT4G39570,AT4G39570,4
AT4G39580,AT4G39580,2
AT4G39590,AT4G39590,
AT4G39600,AT4G39600,1
AT4G39610,AT4G39610,0.2
AT4G39620,EMB2453,5
AT4G39630,AT4G39630,0.5
AT4G39640,GGT1,14
AT4G39650,GGT2,0.7
AT4G39660,AGT2,31
AT4G39670,AT4G39670,6
AT4G39675,AT4G39675,21
AT4G39680,AT4G39680,55
AT4G39690,AT4G39690,17
AT4G39700,HIPP23,0.1
AT4G39710,PNSL4,2
AT4G39720,AT4G39720,0.6
AT4G39730,PLAT1,48
AT4G39740,HCC2,2
AT4G39745,AT4G39745,
AT4G39750,AT4G39750,
AT4G39753,AT4G39753,0.1
AT4G39760,AT4G39760,0.1
AT4G39770,TPPH,0.3
AT4G39780,ERF060,15
AT4G39790,AT4G39790,0.7
AT4G39795,FLZ7,0.4
AT4G39800,IPS1,225
AT4G39810,NEN4,
AT4G39820,AT4G39820,11
AT4G39830,AT4G39830,0.8
AT4G39850,PXA1,22
AT4G39860,AT4G39860,13
AT4G39870,AT4G39870,16
AT4G39880,AT4G39880,31
AT4G39890,RABH1C,8
AT4G39900,AT4G39900,35
AT4G39910,UBP3,30
AT4G39917,LCR45,0.2
AT4G39920,TFCC,3
AT4G39925,AT4G39925,5
AT4G39930,AT4G39930,2
AT4G39940,APK2,34
AT4G39950,CYP79B2,2
AT4G39952,PCMP-E98,1
AT4G39955,AT4G39955,24
AT4G39960,AT4G39960,20
AT4G39970,AT4G39970,6
AT4G39980,DHS1,43
AT4G39990,RABA4B,28
AT4G40000,AT4G40000,2
AT4G40010,SRK2F,8
AT4G40011,AT4G40011,
AT4G40020,AT4G40020,0.5
AT4G40030,AT4G40030,277
AT4G40040,HTR8,659
AT4G40042,AT4G40042,25
AT4G40045,AT4G40045,22
AT4G40050,AT4G40050,17
AT4G40060,ATHB-16,14
AT4G40065,AT4G40065,6
AT4G40070,ATL32,2
AT4G40090,AGP3,0.5
AT5G00750,AT5G00750,0.3
AT5G00755,AT5G00755,5
AT5G00760,AT5G00760,6
AT5G00765,AT5G00765,2
AT5G00780,AT5G00780,
AT5G00790,AT5G00790,0.2
AT5G00825,AT5G00825,0.2
AT5G00835,AT5G00835,
AT5G00845,AT5G00845,
AT5G00855,AT5G00855,0.7
AT5G00865,AT5G00865,3
AT5G00875,AT5G00875,0.6
AT5G00885,AT5G00885,
AT5G00910,AT5G00910,
AT5G00925,AT5G00925,0.2
AT5G00965,AT5G00965,0.4
AT5G00970,AT5G00970,0.4
AT5G00975,AT5G00975,
AT5G00980,AT5G00980,4
AT5G00985,AT5G00985,0.9
AT5G00990,AT5G00990,0.2
AT5G01010,AT5G01010,52
AT5G01015,AT5G01015,0.3
AT5G01017,AT5G01017,
AT5G01020,PBL8,35
AT5G01030,AT5G01030,11
AT5G01040,LAC8,2
AT5G01045,AT5G01045,0.1
AT5G01055,AT5G01055,0.2
AT5G01070,AT5G01070,0.2
AT5G01075,AT5G01075,21
AT5G01090,AT5G01090,6
AT5G01100,FRB1,22
AT5G01105,AT5G01105,
AT5G01110,AT5G01110,0.6
AT5G01115,AT5G01115,
AT5G01120,AT5G01120,0.1
AT5G01125,AT5G01125,
AT5G01130,AT5G01130,
AT5G01135,AT5G01135,0.3
AT5G01140,AT5G01140,
AT5G01145,AT5G01145,0.3
AT5G01150,AT5G01150,0.1
AT5G01160,AT5G01160,17
AT5G01170,OPSL1,4
AT5G01175,AT5G01175,2
AT5G01180,NPF8.2,10
AT5G01190,LAC10,0.3
AT5G01200,AT5G01200,10
AT5G01205,AT5G01205,0.2
AT5G01220,SQD2,11
AT5G01230,AT5G01230,4
AT5G01235,AT5G01235,0.1
AT5G01240,LAX1,7
AT5G01245,AT5G01245,
AT5G01250,AT5G01250,
AT5G01260,AT5G01260,7
AT5G01270,CPL2,11
AT5G01280,AT5G01280,
AT5G01290,AT5G01290,13
AT5G01300,AT5G01300,454
AT5G01305,AT5G01305,0.1
AT5G01310,APTX,6
AT5G01320,PDC4,0.4
AT5G01325,AT5G01325,
AT5G01330,PDC3,0.1
AT5G01340,SFC1,7
AT5G01345,AT5G01345,0.3
AT5G01350,AT5G01350,91
AT5G01360,TBL3,0.7
AT5G01370,ACI1,2
AT5G01380,GT-3A,5
AT5G01390,AT5G01390,16
AT5G01400,ESP4,7
AT5G01410,PDX13,52
AT5G01415,AT5G01415,0.6
AT5G01420,AT5G01420,0.2
AT5G01430,AT5G01430,12
AT5G01440,AT5G01440,0.1
AT5G01445,AT5G01445,3
AT5G01450,AT5G01450,11
AT5G01460,AT5G01460,15
AT5G01470,AT5G01470,8
AT5G01480,AT5G01480,0.2
AT5G01490,CAX4,0.4
AT5G01495,AT5G01495,0.7
AT5G01500,TAAC,49
AT5G01505,AT5G01505,1
AT5G01510,RUS5,6
AT5G01515,AT5G01515,2
AT5G01520,AIRP2,75
AT5G01530,LHCB4.1,465
AT5G01545,AT5G01545,0.6
AT5G01550,LECRKA4.2,0.9
AT5G01560,LECRK64,6
AT5G01570,AT5G01570,0.5
AT5G01590,TIC56,16
AT5G01595,AT5G01595,2
AT5G01600,FER1,53
AT5G01610,AT5G01610,4
AT5G01620,TBL35,4
AT5G01630,BRCA2B,0.2
AT5G01640,PRA1B5,5
AT5G01650,AT5G01650,50
AT5G01660,AT5G01660,3
AT5G01670,AT5G01670,634
AT5G01675,AT5G01675,0.1
AT5G01680,CHX26,0.3
AT5G01690,CHX27,
AT5G01700,AT5G01700,0.7
AT5G01710,AT5G01710,50
AT5G01720,FBL3,20
AT5G01730,SCAR4,0.3
AT5G01740,AT5G01740,0.2
AT5G01747,MIR164B,1
AT5G01750,AT5G01750,46
AT5G01760,TOL7,0.6
AT5G01765,AT5G01765,0.3
AT5G01770,RAPTOR2,2
AT5G01775,AT5G01775,0.8
AT5G01780,AT5G01780,16
AT5G01790,AT5G01790,23
AT5G01795,AT5G01795,
AT5G01800,AT5G01800,73
AT5G01805,AT5G01805,0.4
AT5G01810,CIPK15,29
AT5G01820,CIPK14,111
AT5G01830,PUB16,2
AT5G01840,OFP1,3
AT5G01850,AT5G01850,9
AT5G01860,AT5G01860,
AT5G01870,LTP10,6
AT5G01880,ATL74,8
AT5G01881,AT5G01881,
AT5G01885,AT5G01885,0.2
AT5G01890,PXC2,2
AT5G01900,WRKY62,0.5
AT5G01910,AT5G01910,0.6
AT5G01920,STN8,24
AT5G01930,MAN6,9
AT5G01935,AT5G01935,0.4
AT5G01940,AT5G01940,5
AT5G01950,AT5G01950,5
AT5G01955,AT5G01955,
AT5G01960,AT5G01960,25
AT5G01970,AT5G01970,6
AT5G01975,AT5G01975,
AT5G01980,AT5G01980,17
AT5G01990,PILS6,11
AT5G01995,AT5G01995,
AT5G02000,AT5G02000,
AT5G02010,ROPGEF7,4
AT5G02015,AT5G02015,0.1
AT5G02020,SIS,35
AT5G02030,BLH9,13
AT5G02035,AT5G02035,0.2
AT5G02040,PRA1A1,18
AT5G02050,AT5G02050,16
AT5G02055,AT5G02055,0.4
AT5G02060,AT5G02060,4
AT5G02065,AT5G02065,
AT5G02075,AT5G02075,0.2
AT5G02080,AT5G02080,1
AT5G02090,AT5G02090,4
AT5G02095,AT5G02095,
AT5G02100,ORP3A,15
AT5G02110,CYCD7-1,0.1
AT5G02115,AT5G02115,0.2
AT5G02120,OHP1,30
AT5G02125,AT5G02125,
AT5G02130,NDP1,10
AT5G02140,AT5G02140,
AT5G02145,AT5G02145,
AT5G02150,Fes1C,8
AT5G02155,AT5G02155,1
AT5G02160,AT5G02160,62
AT5G02170,AVT1E,0.3
AT5G02175,AT5G02175,0.1
AT5G02180,AVT1D,0.7
AT5G02190,PCS1,0.4
AT5G02200,FHL,0.2
AT5G02205,AT5G02205,
AT5G02210,AT5G02210,0.1
AT5G02220,SMR4,0.5
AT5G02225,AT5G02225,1
AT5G02230,AT5G02230,65
AT5G02240,AT5G02240,268
AT5G02250,RNR1,11
AT5G02260,EXPA9,4
AT5G02270,ATNAP9,15
AT5G02280,AT5G02280,13
AT5G02290,PBL11,23
